0          References for Cross Section of 36SO        36S/O 
2245.683894  2.54E-22  2.54E-22
2245.689394  2.85E-22  2.85E-22
2245.693586  5.35E-22  5.35E-22
2245.697012  7.64E-22  7.64E-22
2245.699894  6.62E-22  6.62E-22
2245.70222  9.53E-22  9.53E-22
2245.704461  2.23E-21  2.23E-21
2245.706724  4.14E-21  4.14E-21
2245.709075  5.40E-21  5.40E-21
2245.711609  5.27E-21  5.27E-21
2245.714342  3.52E-21  3.52E-21
2245.717322  1.26E-21  1.26E-21
2245.721418  3.24E-22  3.24E-22
2245.736824  2.55E-22  2.55E-22
2245.753005  2.59E-22  2.59E-22
2245.760133  2.55E-22  2.55E-22
2245.764972  2.56E-22  2.56E-22
2245.76997  2.77E-22  2.77E-22
2245.774441  1.83E-21  1.83E-21
2245.779216  8.32E-20  8.32E-20
2245.783727  3.68E-19  3.68E-19
2245.787689  2.57E-19  2.57E-19
2245.791655  3.63E-20  3.63E-20
2245.795386  5.76E-20  5.76E-20
2245.799238  5.17E-19  5.17E-19
2245.803522  1.11E-18  1.11E-18
2245.807295  5.66E-19  5.66E-19
2245.810767  8.68E-20  8.68E-20
2245.814198  4.78E-21  4.78E-21
2245.818325  2.90E-22  2.90E-22
2245.823588  2.56E-22  2.56E-22
2245.830429  2.56E-22  2.56E-22
2245.839904  2.57E-22  2.57E-22
2245.84883  1.43E-20  1.43E-20
2245.854932  9.77E-19  9.77E-19
2245.861646  2.03E-18  2.03E-18
2245.868329  1.12E-19  1.12E-19
2245.873389  6.13E-22  6.13E-22
2245.880125  4.90E-22  4.90E-22
2245.888696  3.44E-22  3.44E-22
2245.908361  2.38E-21  2.38E-21
2245.922312  2.75E-19  2.75E-19
2245.929796  5.19E-19  5.19E-19
2245.935902  1.19E-19  1.19E-19
2245.94225  2.16E-21  2.16E-21
2245.94937  2.60E-22  2.60E-22
2245.95442  2.60E-22  2.60E-22
2245.959494  2.66E-22  2.66E-22
2245.964491  2.63E-22  2.63E-22
2245.969085  2.59E-22  2.59E-22
2245.974264  2.58E-22  2.58E-22
2245.980546  2.58E-22  2.58E-22
2245.986763  2.58E-22  2.58E-22
2245.991647  2.59E-22  2.59E-22
2245.998082  2.62E-22  2.62E-22
2246.004937  2.59E-22  2.59E-22
2246.016789  2.58E-22  2.58E-22
2246.030044  2.58E-22  2.58E-22
2246.0446  2.59E-22  2.59E-22
2246.063909  1.98E-20  1.98E-20
2246.071923  3.09E-19  3.09E-19
2246.077565  1.69E-19  1.69E-19
2246.083367  3.49E-21  3.49E-21
2246.088675  3.14E-22  3.14E-22
2246.09407  6.45E-22  6.45E-22
2246.10233  3.50E-22  3.50E-22
2246.110786  2.89E-22  2.89E-22
2246.117647  3.74E-22  3.74E-22
2246.124022  2.73E-22  2.73E-22
2246.12972  2.60E-22  2.60E-22
2246.134092  2.60E-22  2.60E-22
2246.138468  7.40E-22  7.40E-22
2246.142292  4.29E-20  4.29E-20
2246.146256  1.02E-18  1.02E-18
2246.150556  4.33E-18  4.33E-18
2246.154983  2.94E-18  2.94E-18
2246.160683  1.26E-19  1.26E-19
2246.16622  8.27E-22  8.27E-22
2246.174076  1.56E-21  1.56E-21
2246.180734  1.50E-21  1.50E-21
2246.186548  7.05E-21  7.05E-21
2246.193285  3.01E-21  3.01E-21
2246.199152  2.84E-22  2.84E-22
2246.204404  2.65E-22  2.65E-22
2246.209802  2.82E-22  2.82E-22
2246.21458  7.05E-21  7.05E-21
2246.21979  3.00E-19  3.00E-19
2246.227175  5.16E-19  5.16E-19
2246.248433  1.68E-21  1.68E-21
2246.281075  2.74E-22  2.74E-22
2246.289435  3.10E-21  3.10E-21
2246.294657  1.57E-19  1.57E-19
2246.300688  8.02E-19  8.02E-19
2246.307522  2.08E-19  2.08E-19
2246.317034  3.50E-19  3.50E-19
2246.328155  2.83E-18  2.83E-18
2246.336629  1.72E-18  1.72E-18
2246.343236  3.34E-18  3.34E-18
2246.348244  1.09E-18  1.09E-18
2246.352786  2.37E-18  2.37E-18
2246.357502  1.61E-18  1.61E-18
2246.362718  1.46E-19  1.46E-19
2246.368159  2.04E-20  2.04E-20
2246.375425  2.37E-18  2.37E-18
2246.383112  2.69E-18  2.69E-18
2246.388583  1.52E-19  1.52E-19
2246.392633  4.18E-21  4.18E-21
2246.396984  3.53E-22  3.53E-22
2246.401791  5.14E-22  5.14E-22
2246.406742  3.60E-22  3.60E-22
2246.411325  3.41E-22  3.41E-22
2246.415571  1.36E-20  1.36E-20
2246.420448  5.15E-19  5.15E-19
2246.424395  1.65E-18  1.65E-18
2246.427965  1.22E-18  1.22E-18
2246.431766  8.41E-19  8.41E-19
2246.435798  4.21E-18  4.21E-18
2246.440246  4.51E-18  4.51E-18
2246.44529  4.82E-19  4.82E-19
2246.45018  1.59E-20  1.59E-20
2246.455876  1.35E-20  1.35E-20
2246.46057  1.79E-19  1.79E-19
2246.464317  1.48E-18  1.48E-18
2246.468108  3.29E-18  3.29E-18
2246.472463  2.63E-18  2.63E-18
2246.47684  7.91E-19  7.91E-19
2246.481113  5.62E-20  5.62E-20
2246.486295  3.35E-21  3.35E-21
2246.495276  2.04E-21  2.04E-21
2246.506802  9.10E-20  9.10E-20
2246.516111  4.76E-18  4.76E-18
2246.521764  3.63E-18  3.63E-18
2246.526765  1.29E-18  1.29E-18
2246.530871  3.74E-18  3.74E-18
2246.534545  2.64E-18  2.64E-18
2246.53792  8.89E-19  8.89E-19
2246.541373  6.22E-19  6.22E-19
2246.545324  4.46E-19  4.46E-19
2246.54944  9.95E-20  9.95E-20
2246.553163  2.38E-20  2.38E-20
2246.556922  4.48E-19  4.48E-19
2246.561165  2.37E-18  2.37E-18
2246.565787  1.80E-18  1.80E-18
2246.570269  1.92E-19  1.92E-19
2246.574504  1.80E-20  1.80E-20
2246.578487  3.04E-20  3.04E-20
2246.583128  9.16E-21  9.16E-21
2246.589034  4.03E-22  4.03E-22
2246.596412  2.66E-22  2.66E-22
2246.608265  4.35E-19  4.35E-19
2246.616812  8.30E-18  8.30E-18
2246.624999  2.87E-18  2.87E-18
2246.637016  3.01E-21  3.01E-21
2246.647311  7.10E-20  7.10E-20
2246.653602  2.31E-18  2.31E-18
2246.65977  2.62E-18  2.62E-18
2246.664977  2.86E-19  2.86E-19
2246.672323  2.38E-18  2.38E-18
2246.684443  2.30E-19  2.30E-19
2246.70563  8.19E-20  8.19E-20
2246.716924  1.50E-18  1.50E-18
2246.72519  3.99E-18  3.99E-18
2246.731832  1.62E-19  1.62E-19
2246.736812  1.69E-18  1.69E-18
2246.743128  6.71E-18  6.71E-18
2246.749743  8.11E-19  8.11E-19
2246.756379  1.52E-21  1.52E-21
2246.766763  2.68E-22  2.68E-22
2246.780425  2.68E-22  2.68E-22
2246.794262  9.64E-21  9.64E-21
2246.801579  1.37E-18  1.37E-18
2246.806798  4.69E-18  4.69E-18
2246.81168  2.04E-18  2.04E-18
2246.817354  4.05E-19  4.05E-19
2246.825253  8.60E-21  8.60E-21
2246.835614  4.60E-22  4.60E-22
2246.842383  2.87E-19  2.87E-19
2246.848003  4.34E-18  4.34E-18
2246.851992  6.06E-18  6.06E-18
2246.855803  2.03E-18  2.03E-18
2246.859916  1.51E-18  1.51E-18
2246.86499  1.16E-18  1.16E-18
2246.871172  2.19E-19  2.19E-19
2246.875884  3.94E-19  3.94E-19
2246.880165  1.21E-18  1.21E-18
2246.884328  6.60E-18  6.60E-18
2246.888176  7.40E-18  7.40E-18
2246.892295  1.54E-18  1.54E-18
2246.896477  5.45E-20  5.45E-20
2246.901536  4.53E-22  4.53E-22
2246.910079  4.69E-22  4.69E-22
2246.918489  3.96E-22  3.96E-22
2246.9244  2.76E-22  2.76E-22
2246.930098  2.81E-22  2.81E-22
2246.935905  2.82E-22  2.82E-22
2246.942281  2.71E-22  2.71E-22
2246.946922  5.20E-22  5.20E-22
2246.950705  2.95E-20  2.95E-20
2246.954181  6.00E-19  6.00E-19
2246.95743  3.33E-18  3.33E-18
2246.960974  5.75E-18  5.75E-18
2246.964217  2.90E-18  2.90E-18
2246.966903  6.55E-19  6.55E-19
2246.969732  6.19E-20  6.19E-20
2246.972912  1.84E-21  1.84E-21
2246.976895  2.75E-22  2.75E-22
2246.981599  2.71E-22  2.71E-22
2246.986144  6.41E-22  6.41E-22
2246.990294  7.86E-20  7.86E-20
2246.995986  3.61E-18  3.61E-18
2247.003935  3.45E-18  3.45E-18
2247.020544  2.17E-21  2.17E-21
2247.034965  2.72E-22  2.72E-22
2247.040713  1.69E-20  1.69E-20
2247.046295  1.92E-18  1.92E-18
2247.05205  8.07E-18  8.07E-18
2247.056091  3.47E-18  3.47E-18
2247.059792  4.06E-19  4.06E-19
2247.064935  2.75E-19  2.75E-19
2247.071131  1.04E-19  1.04E-19
2247.078379  1.25E-21  1.25E-21
2247.095691  2.72E-22  2.72E-22
2247.110903  2.74E-22  2.74E-22
2247.121627  1.12E-21  1.12E-21
2247.128012  4.12E-19  4.12E-19
2247.133925  5.22E-18  5.22E-18
2247.138564  4.39E-18  4.39E-18
2247.142559  6.02E-19  6.02E-19
2247.147384  9.70E-21  9.70E-21
2247.153707  3.22E-22  3.22E-22
2247.160505  1.24E-19  1.24E-19
2247.165678  2.97E-18  2.97E-18
2247.169753  7.96E-18  7.96E-18
2247.173896  5.87E-18  5.87E-18
2247.177632  3.45E-18  3.45E-18
2247.181352  1.00E-18  1.00E-18
2247.185355  7.06E-20  7.06E-20
2247.189797  7.12E-22  7.12E-22
2247.195001  2.74E-22  2.74E-22
2247.200694  2.74E-22  2.74E-22
2247.206573  2.74E-22  2.74E-22
2247.211909  2.84E-22  2.84E-22
2247.217097  4.14E-22  4.14E-22
2247.223497  1.29E-20  1.29E-20
2247.229988  5.27E-19  5.27E-19
2247.236148  6.07E-18  6.07E-18
2247.243663  3.47E-18  3.47E-18
2247.253108  1.22E-19  1.22E-19
2247.261737  3.07E-22  3.07E-22
2247.269009  2.75E-22  2.75E-22
2247.273121  2.99E-22  2.99E-22
2247.27671  6.91E-22  6.91E-22
2247.280368  2.12E-21  2.12E-21
2247.283661  3.07E-21  3.07E-21
2247.287123  2.73E-21  2.73E-21
2247.290849  1.24E-21  1.24E-21
2247.294104  4.10E-22  4.10E-22
2247.297175  2.83E-22  2.83E-22
2247.3009  2.75E-22  2.75E-22
2247.305135  2.76E-22  2.76E-22
2247.309553  2.77E-22  2.77E-22
2247.313915  2.79E-22  2.79E-22
2247.317787  4.93E-22  4.93E-22
2247.321791  3.12E-20  3.12E-20
2247.327202  2.01E-18  2.01E-18
2247.331852  6.97E-18  6.97E-18
2247.33676  3.01E-18  3.01E-18
2247.342535  4.91E-19  4.91E-19
2247.348173  5.79E-20  5.79E-20
2247.353637  4.71E-19  4.71E-19
2247.359636  6.55E-18  6.55E-18
2247.364019  5.93E-18  5.93E-18
2247.368172  8.79E-19  8.79E-19
2247.372814  1.36E-20  1.36E-20
2247.377  7.85E-20  7.85E-20
2247.381333  7.74E-19  7.74E-19
2247.386323  1.21E-18  1.21E-18
2247.393219  8.86E-20  8.86E-20
2247.401513  4.06E-22  4.06E-22
2247.413819  4.97E-22  4.97E-22
2247.424341  3.22E-22  3.22E-22
2247.431365  1.94E-20  1.94E-20
2247.438107  5.36E-19  5.36E-19
2247.444403  6.06E-18  6.06E-18
2247.458924  1.75E-18  1.75E-18
2247.512698  2.78E-22  2.78E-22
2247.521021  2.79E-22  2.79E-22
2247.52724  2.78E-22  2.78E-22
2247.532496  2.78E-22  2.78E-22
2247.538289  9.04E-21  9.04E-21
2247.54409  1.46E-18  1.46E-18
2247.549633  7.26E-18  7.26E-18
2247.554876  2.53E-18  2.53E-18
2247.559371  9.14E-20  9.14E-20
2247.56331  1.25E-20  1.25E-20
2247.567851  9.80E-19  9.80E-19
2247.573312  6.95E-18  6.95E-18
2247.580822  1.61E-18  1.61E-18
2247.58965  7.39E-21  7.39E-21
2247.60016  8.35E-21  8.35E-21
2247.608709  2.52E-19  2.52E-19
2247.616442  7.68E-20  7.68E-20
2247.622748  2.23E-20  2.23E-20
2247.628776  3.01E-19  3.01E-19
2247.634622  1.71E-19  1.71E-19
2247.641506  2.15E-21  2.15E-21
2247.649441  3.55E-22  3.55E-22
2247.662964  1.75E-19  1.75E-19
2247.676058  6.73E-18  6.73E-18
2247.683512  8.30E-19  8.30E-19
2247.690085  1.61E-21  1.61E-21
2247.697924  3.79E-21  3.79E-21
2247.704895  6.76E-19  6.76E-19
2247.709504  2.54E-18  2.54E-18
2247.713781  1.58E-18  1.58E-18
2247.717541  2.39E-19  2.39E-19
2247.720725  3.45E-20  3.45E-20
2247.72374  1.29E-20  1.29E-20
2247.727218  2.14E-21  2.14E-21
2247.730923  3.38E-22  3.38E-22
2247.736568  2.81E-22  2.81E-22
2247.750773  2.83E-22  2.83E-22
2247.76098  4.33E-22  4.33E-22
2247.766066  8.86E-22  8.86E-22
2247.771221  9.20E-22  9.20E-22
2247.77553  7.81E-22  7.81E-22
2247.778538  1.40E-20  1.40E-20
2247.781461  2.99E-19  2.99E-19
2247.784974  3.14E-18  3.14E-18
2247.789312  7.99E-18  7.99E-18
2247.793627  3.05E-18  3.05E-18
2247.79766  2.07E-19  2.07E-19
2247.801126  3.75E-19  3.75E-19
2247.805496  4.99E-18  4.99E-18
2247.81184  5.30E-18  5.30E-18
2247.824043  1.46E-20  1.46E-20
2247.830706  1.59E-19  1.59E-19
2247.835184  2.43E-19  2.43E-19
2247.839097  6.48E-20  6.48E-20
2247.842826  4.10E-21  4.10E-21
2247.846551  6.17E-22  6.17E-22
2247.851068  3.69E-22  3.69E-22
2247.861235  2.83E-22  2.83E-22
2247.870717  2.00E-21  2.00E-21
2247.875942  7.68E-20  7.68E-20
2247.879953  3.23E-19  3.23E-19
2247.883696  3.87E-19  3.87E-19
2247.887164  1.63E-19  1.63E-19
2247.890738  2.22E-20  2.22E-20
2247.895663  8.82E-22  8.82E-22
2247.901489  4.92E-22  4.92E-22
2247.907824  4.03E-22  4.03E-22
2247.913728  4.44E-20  4.44E-20
2247.918531  7.66E-19  7.66E-19
2247.922961  4.78E-18  4.78E-18
2247.928072  7.82E-18  7.82E-18
2247.932705  1.60E-18  1.60E-18
2247.937677  3.71E-20  3.71E-20
2247.945468  2.84E-22  2.84E-22
2247.971812  2.84E-22  2.84E-22
2247.998304  2.42E-21  2.42E-21
2248.005018  1.00E-19  1.00E-19
2248.010621  2.74E-19  2.74E-19
2248.01698  3.20E-20  3.20E-20
2248.022119  4.63E-22  4.63E-22
2248.026362  1.02E-20  1.02E-20
2248.031491  1.99E-19  1.99E-19
2248.036441  3.11E-19  3.11E-19
2248.040913  2.13E-19  2.13E-19
2248.045284  3.08E-18  3.08E-18
2248.050847  6.95E-18  6.95E-18
2248.058719  3.45E-18  3.45E-18
2248.072093  1.58E-18  1.58E-18
2248.083194  3.15E-22  3.15E-22
2248.088586  8.23E-22  8.23E-22
2248.092583  1.95E-21  1.95E-21
2248.096484  2.23E-21  2.23E-21
2248.100809  1.30E-21  1.30E-21
2248.106424  3.61E-22  3.61E-22
2248.12539  2.89E-22  2.89E-22
2248.133322  4.00E-22  4.00E-22
2248.139044  4.32E-22  4.32E-22
2248.143587  3.03E-22  3.03E-22
2248.147344  2.87E-22  2.87E-22
2248.151692  2.88E-22  2.88E-22
2248.158168  2.88E-22  2.88E-22
2248.168163  2.87E-22  2.87E-22
2248.182425  4.79E-22  4.79E-22
2248.192053  1.27E-18  1.27E-18
2248.203846  3.92E-18  3.92E-18
2248.219729  3.27E-22  3.27E-22
2248.231484  2.90E-22  2.90E-22
2248.23955  2.82E-21  2.82E-21
2248.245655  1.17E-19  1.17E-19
2248.250861  3.13E-19  3.13E-19
2248.255217  1.16E-18  1.16E-18
2248.259544  2.12E-18  2.12E-18
2248.264315  6.27E-19  6.27E-19
2248.270477  6.75E-21  6.75E-21
2248.276401  2.89E-22  2.89E-22
2248.284113  2.89E-22  2.89E-22
2248.296063  2.89E-22  2.89E-22
2248.320685  3.52E-19  3.52E-19
2248.329509  6.73E-18  6.73E-18
2248.334056  6.76E-18  6.76E-18
2248.338545  6.43E-18  6.43E-18
2248.343267  6.97E-18  6.97E-18
2248.347181  1.41E-18  1.41E-18
2248.35096  6.24E-20  6.24E-20
2248.35532  8.17E-22  8.17E-22
2248.370945  2.90E-22  2.90E-22
2248.391617  2.99E-22  2.99E-22
2248.400371  5.31E-22  5.31E-22
2248.41115  3.19E-22  3.19E-22
2248.426104  1.43E-19  1.43E-19
2248.432784  2.83E-19  2.83E-19
2248.438089  3.09E-19  3.09E-19
2248.44285  1.79E-19  1.79E-19
2248.447613  1.70E-20  1.70E-20
2248.452398  1.57E-20  1.57E-20
2248.457385  2.09E-19  2.09E-19
2248.460762  3.50E-19  3.50E-19
2248.463111  2.38E-19  2.38E-19
2248.46509  1.11E-19  1.11E-19
2248.466993  7.69E-20  7.69E-20
2248.468895  1.80E-19  1.80E-19
2248.470819  4.44E-19  4.44E-19
2248.472728  7.70E-19  7.70E-19
2248.474583  9.33E-19  9.33E-19
2248.476471  8.03E-19  8.03E-19
2248.478289  4.98E-19  4.98E-19
2248.480015  2.31E-19  2.31E-19
2248.481567  9.35E-20  9.35E-20
2248.483066  5.93E-20  5.93E-20
2248.484555  1.57E-19  1.57E-19
2248.486037  5.56E-19  5.56E-19
2248.487635  1.72E-18  1.72E-18
2248.489469  4.29E-18  4.29E-18
2248.491664  7.55E-18  7.55E-18
2248.494091  7.42E-18  7.42E-18
2248.496573  3.66E-18  3.66E-18
2248.499213  8.07E-19  8.07E-19
2248.502009  7.37E-20  7.37E-20
2248.504943  2.36E-21  2.36E-21
2248.507899  2.94E-22  2.94E-22
2248.512073  2.92E-22  2.92E-22
2248.517256  2.92E-22  2.92E-22
2248.521728  2.93E-22  2.93E-22
2248.525479  3.03E-22  3.03E-22
2248.528788  3.18E-22  3.18E-22
2248.532099  3.11E-22  3.11E-22
2248.536253  2.97E-22  2.97E-22
2248.541633  2.93E-22  2.93E-22
2248.547195  2.92E-22  2.92E-22
2248.552098  2.92E-22  2.92E-22
2248.558013  2.92E-22  2.92E-22
2248.564432  2.92E-22  2.92E-22
2248.569707  2.92E-22  2.92E-22
2248.57527  3.03E-22  3.03E-22
2248.581092  3.89E-22  3.89E-22
2248.586239  6.86E-22  6.86E-22
2248.590902  7.65E-22  7.65E-22
2248.594752  6.30E-22  6.30E-22
2248.599149  3.50E-22  3.50E-22
2248.605033  2.99E-22  2.99E-22
2248.613225  2.94E-22  2.94E-22
2248.624472  1.19E-19  1.19E-19
2248.631237  4.87E-18  4.87E-18
2248.635839  1.19E-17  1.19E-17
2248.639877  1.06E-17  1.06E-17
2248.643643  3.87E-18  3.87E-18
2248.646858  5.16E-19  5.16E-19
2248.650437  2.27E-20  2.27E-20
2248.655019  4.05E-22  4.05E-22
2248.661192  3.00E-22  3.00E-22
2248.668714  2.94E-22  2.94E-22
2248.675732  1.79E-21  1.79E-21
2248.682387  9.83E-20  9.83E-20
2248.688596  1.62E-19  1.62E-19
2248.695926  7.90E-21  7.90E-21
2248.707648  2.95E-22  2.95E-22
2248.717906  2.98E-22  2.98E-22
2248.723225  3.22E-22  3.22E-22
2248.727267  3.21E-22  3.21E-22
2248.730278  3.03E-22  3.03E-22
2248.733193  3.01E-22  3.01E-22
2248.73612  3.13E-22  3.13E-22
2248.739112  3.24E-22  3.24E-22
2248.742779  3.12E-22  3.12E-22
2248.746594  3.77E-22  3.77E-22
2248.750357  1.89E-21  1.89E-21
2248.75547  7.59E-21  7.59E-21
2248.762107  2.02E-21  2.02E-21
2248.768679  3.06E-22  3.06E-22
2248.778178  2.95E-22  2.95E-22
2248.786528  2.97E-22  2.97E-22
2248.79221  3.10E-22  3.10E-22
2248.796913  1.49E-20  1.49E-20
2248.800572  3.96E-19  3.96E-19
2248.803521  2.67E-18  2.67E-18
2248.806639  7.01E-18  7.01E-18
2248.809051  7.17E-18  7.17E-18
2248.811407  3.82E-18  3.82E-18
2248.81403  9.84E-19  9.84E-19
2248.816715  5.23E-19  5.23E-19
2248.819563  1.35E-18  1.35E-18
2248.822537  1.80E-18  1.80E-18
2248.825695  9.36E-19  9.36E-19
2248.829074  1.62E-19  1.62E-19
2248.832982  5.65E-21  5.65E-21
2248.840463  3.11E-22  3.11E-22
2248.847656  2.97E-22  2.97E-22
2248.85372  3.04E-22  3.04E-22
2248.859906  5.95E-22  5.95E-22
2248.864584  1.45E-20  1.45E-20
2248.869037  1.59E-19  1.59E-19
2248.873674  2.35E-19  2.35E-19
2248.878267  4.59E-20  4.59E-20
2248.883797  1.41E-20  1.41E-20
2248.889377  7.56E-21  7.56E-21
2248.892821  1.09E-21  1.09E-21
2248.89555  5.04E-22  5.04E-22
2248.898224  3.79E-21  3.79E-21
2248.900864  3.38E-20  3.38E-20
2248.903314  1.40E-19  1.40E-19
2248.905653  2.88E-19  2.88E-19
2248.907908  3.22E-19  3.22E-19
2248.910114  2.04E-19  2.04E-19
2248.912098  8.32E-20  8.32E-20
2248.913891  2.52E-20  2.52E-20
2248.915862  5.20E-21  5.20E-21
2248.917926  1.76E-21  1.76E-21
2248.920441  1.75E-21  1.75E-21
2248.923328  1.93E-21  1.93E-21
2248.926477  1.57E-21  1.57E-21
2248.930486  6.12E-22  6.12E-22
2248.935135  3.13E-22  3.13E-22
2248.939715  2.98E-22  2.98E-22
2248.944497  5.16E-22  5.16E-22
2248.949257  8.05E-20  8.05E-20
2248.954049  3.97E-18  3.97E-18
2248.959101  1.59E-17  1.59E-17
2248.963771  6.68E-18  6.68E-18
2248.969838  1.39E-19  1.39E-19
2248.979415  2.98E-22  2.98E-22
2248.98927  2.98E-22  2.98E-22
2248.99469  3.03E-22  3.03E-22
2248.99903  1.24E-21  1.24E-21
2249.002804  2.19E-20  2.19E-20
2249.005962  1.08E-19  1.08E-19
2249.008972  2.22E-19  2.22E-19
2249.012249  2.14E-19  2.14E-19
2249.015597  8.67E-20  8.67E-20
2249.020047  8.47E-21  8.47E-21
2249.027209  4.51E-22  4.51E-22
2249.03238  1.56E-20  1.56E-20
2249.036222  1.95E-19  1.95E-19
2249.039926  6.25E-19  6.25E-19
2249.04303  6.49E-19  6.49E-19
2249.046023  2.88E-19  2.88E-19
2249.048972  5.53E-20  5.53E-20
2249.051726  5.20E-21  5.20E-21
2249.054492  5.45E-22  5.45E-22
2249.058242  3.13E-22  3.13E-22
2249.064864  2.99E-22  2.99E-22
2249.071821  3.06E-22  3.06E-22
2249.079694  3.15E-22  3.15E-22
2249.088263  3.00E-22  3.00E-22
2249.107209  3.00E-22  3.00E-22
2249.121504  3.22E-22  3.22E-22
2249.130184  8.78E-22  8.78E-22
2249.13609  3.68E-19  3.68E-19
2249.143704  5.70E-18  5.70E-18
2249.152568  8.28E-19  8.28E-19
2249.177381  3.29E-22  3.29E-22
2249.185632  4.42E-22  4.42E-22
2249.190497  3.68E-22  3.68E-22
2249.194167  3.38E-22  3.38E-22
2249.197594  3.15E-22  3.15E-22
2249.201048  3.05E-22  3.05E-22
2249.204738  3.02E-22  3.02E-22
2249.208392  3.01E-22  3.01E-22
2249.212802  3.05E-22  3.05E-22
2249.21744  3.24E-22  3.24E-22
2249.221806  3.19E-22  3.19E-22
2249.226659  3.03E-22  3.03E-22
2249.23121  3.02E-22  3.02E-22
2249.236869  3.02E-22  3.02E-22
2249.242815  3.02E-22  3.02E-22
2249.249347  3.08E-22  3.08E-22
2249.254558  3.32E-22  3.32E-22
2249.260376  3.17E-22  3.17E-22
2249.265204  3.07E-22  3.07E-22
2249.269531  3.03E-22  3.03E-22
2249.274789  3.07E-22  3.07E-22
2249.282571  3.06E-22  3.06E-22
2249.291417  2.80E-19  2.80E-19
2249.299547  8.06E-18  8.06E-18
2249.307498  7.27E-18  7.27E-18
2249.312772  5.52E-19  5.52E-19
2249.316789  8.94E-21  8.94E-21
2249.320821  3.30E-22  3.30E-22
2249.325263  1.84E-21  1.84E-21
2249.329751  5.30E-20  5.30E-20
2249.333857  2.21E-19  2.21E-19
2249.337328  1.94E-19  1.94E-19
2249.341195  3.79E-20  3.79E-20
2249.345967  1.24E-21  1.24E-21
2249.35191  3.16E-22  3.16E-22
2249.357609  3.04E-22  3.04E-22
2249.363401  6.48E-22  6.48E-22
2249.369086  5.48E-20  5.48E-20
2249.374676  2.81E-19  2.81E-19
2249.378994  1.39E-19  1.39E-19
2249.383764  8.50E-21  8.50E-21
2249.388227  2.77E-21  2.77E-21
2249.392054  8.77E-20  8.77E-20
2249.395719  6.78E-19  6.78E-19
2249.399453  1.44E-18  1.44E-18
2249.403947  6.30E-19  6.30E-19
2249.408981  2.86E-20  2.86E-20
2249.413179  5.08E-22  5.08E-22
2249.419079  4.05E-22  4.05E-22
2249.427411  6.25E-22  6.25E-22
2249.436427  3.84E-22  3.84E-22
2249.463488  3.88E-22  3.88E-22
2249.476385  3.77E-22  3.77E-22
2249.484982  3.11E-22  3.11E-22
2249.492943  1.96E-19  1.96E-19
2249.501379  5.16E-18  5.16E-18
2249.508254  1.45E-18  1.45E-18
2249.515679  5.97E-21  5.97E-21
2249.526775  3.07E-22  3.07E-22
2249.534991  3.06E-22  3.06E-22
2249.5402  3.10E-22  3.10E-22
2249.544821  3.32E-22  3.32E-22
2249.548646  3.32E-22  3.32E-22
2249.552288  3.12E-22  3.12E-22
2249.555347  3.07E-22  3.07E-22
2249.558929  3.10E-22  3.10E-22
2249.563754  3.34E-22  3.34E-22
2249.568283  3.31E-22  3.31E-22
2249.572024  3.11E-22  3.11E-22
2249.575724  3.07E-22  3.07E-22
2249.579345  3.07E-22  3.07E-22
2249.583292  3.74E-22  3.74E-22
2249.586796  3.12E-21  3.12E-21
2249.590434  3.84E-20  3.84E-20
2249.594329  1.42E-19  1.42E-19
2249.599622  1.31E-19  1.31E-19
2249.606175  1.01E-20  1.01E-20
2249.611473  1.49E-21  1.49E-21
2249.615711  5.46E-20  5.46E-20
2249.620067  4.29E-19  4.29E-19
2249.623659  7.16E-19  7.16E-19
2249.627195  3.82E-19  3.82E-19
2249.630961  5.36E-20  5.36E-20
2249.634444  2.47E-21  2.47E-21
2249.639689  3.18E-22  3.18E-22
2249.647733  4.18E-22  4.18E-22
2249.654668  2.33E-19  2.33E-19
2249.6602  4.28E-18  4.28E-18
2249.665319  6.47E-18  6.47E-18
2249.669948  5.99E-18  5.99E-18
2249.674277  7.24E-18  7.24E-18
2249.680827  7.37E-19  7.37E-19
2249.689659  3.56E-22  3.56E-22
2249.699199  3.30E-22  3.30E-22
2249.70705  3.13E-22  3.13E-22
2249.713007  3.45E-22  3.45E-22
2249.720033  3.76E-22  3.76E-22
2249.725448  3.63E-22  3.63E-22
2249.730336  3.39E-22  3.39E-22
2249.734672  3.48E-22  3.48E-22
2249.73884  4.14E-22  4.14E-22
2249.743061  4.61E-22  4.61E-22
2249.747106  3.54E-22  3.54E-22
2249.751651  3.14E-22  3.14E-22
2249.755966  4.28E-22  4.28E-22
2249.761981  1.14E-21  1.14E-21
2249.77041  8.28E-22  8.28E-22
2249.792567  3.10E-22  3.10E-22
2249.806916  4.55E-22  4.55E-22
2249.813042  2.85E-20  2.85E-20
2249.81831  1.91E-19  1.91E-19
2249.824037  8.73E-20  8.73E-20
2249.832759  8.77E-22  8.77E-22
2249.847869  3.75E-22  3.75E-22
2249.857558  3.41E-20  3.41E-20
2249.863309  2.44E-19  2.44E-19
2249.867747  1.50E-19  1.50E-19
2249.871376  3.30E-20  3.30E-20
2249.874667  3.32E-19  3.32E-19
2249.877972  2.57E-18  2.57E-18
2249.882243  5.64E-18  5.64E-18
2249.886747  1.83E-18  1.83E-18
2249.891797  7.31E-20  7.31E-20
2249.897342  3.82E-22  3.82E-22
2249.902757  3.25E-22  3.25E-22
